,Age_18 - 34,Age_35 - 49,Age_50 - 64,Gender_Male,Education_Bachelor's degree,Education_High school diploma or equivalent,Education_Master's degree or higher,num_cars_One car,w_TT,w_CO2,w_Rec,TT_00,TT_01,CO2_00,CO2_01,Rec_0,compliance_0,TT_10,TT_11,CO2_10,CO2_11,Rec_1,compliance_1,TT_20,TT_21,CO2_20,CO2_21,Rec_2,compliance_2,TT_30,TT_31,CO2_30,CO2_31,Rec_3,compliance_3,TT_40,TT_41,CO2_40,CO2_41,Rec_4,compliance_4,TT_50,TT_51,CO2_50,CO2_51,Rec_5,compliance_5,TT_60,TT_61,CO2_60,CO2_61,Rec_6,compliance_6,TT_70,TT_71,CO2_70,CO2_71,Rec_7,compliance_7,TT_80,TT_81,CO2_80,CO2_81,Rec_8,compliance_8,TT_90,TT_91,CO2_90,CO2_91,Rec_9,compliance_9,TT_100,TT_101,CO2_100,CO2_101,Rec_10,compliance_10,TT_110,TT_111,CO2_110,CO2_111,Rec_11,compliance_11,TT_120,TT_121,CO2_120,CO2_121,Rec_12,compliance_12,TT_130,TT_131,CO2_130,CO2_131,Rec_13,compliance_13,TT_140,TT_141,CO2_140,CO2_141,Rec_14,compliance_14,TT_150,TT_151,CO2_150,CO2_151,Rec_15,compliance_15,TT_160,TT_161,CO2_160,CO2_161,Rec_16,compliance_16,TT_170,TT_171,CO2_170,CO2_171,Rec_17,compliance_17,TT_180,TT_181,CO2_180,CO2_181,Rec_18,compliance_18,TT_190,TT_191,CO2_190,CO2_191,Rec_19,compliance_19,TT_200,TT_201,CO2_200,CO2_201,Rec_20,compliance_20,TT_210,TT_211,CO2_210,CO2_211,Rec_21,compliance_21,TT_220,TT_221,CO2_220,CO2_221,Rec_22,compliance_22,TT_230,TT_231,CO2_230,CO2_231,Rec_23,compliance_23,TT_240,TT_241,CO2_240,CO2_241,Rec_24,compliance_24,TT_250,TT_251,CO2_250,CO2_251,Rec_25,compliance_25,TT_260,TT_261,CO2_260,CO2_261,Rec_26,compliance_26,TT_270,TT_271,CO2_270,CO2_271,Rec_27,compliance_27,TT_280,TT_281,CO2_280,CO2_281,Rec_28,compliance_28,TT_290,TT_291,CO2_290,CO2_291,Rec_29,compliance_29,TT_300,TT_301,CO2_300,CO2_301,Rec_30,compliance_30,TT_310,TT_311,CO2_310,CO2_311,Rec_31,compliance_31,TT_320,TT_321,CO2_320,CO2_321,Rec_32,compliance_32,TT_330,TT_331,CO2_330,CO2_331,Rec_33,compliance_33,TT_340,TT_341,CO2_340,CO2_341,Rec_34,compliance_34,TT_350,TT_351,CO2_350,CO2_351,Rec_35,compliance_35,TT_360,TT_361,CO2_360,CO2_361,Rec_36,compliance_36,TT_370,TT_371,CO2_370,CO2_371,Rec_37,compliance_37,TT_380,TT_381,CO2_380,CO2_381,Rec_38,compliance_38,TT_390,TT_391,CO2_390,CO2_391,Rec_39,compliance_39
623,0,1,0,0,0,0,1,1,-0.035449204532379625,-0.13903449733117096,0.0,100,105.64700346104577,100,89.16808788954442,1,1,100,105.27623200042795,100,91.81158065325121,0,1,100,99.06985676219033,100,93.64210072811399,0,1,100,103.63715998863238,100,89.53454029557047,0,1,100,99.39006403740717,100,87.81870025346578,1,1,100,105.44870190237364,100,89.20221595518247,1,1,100,108.05685968247056,100,92.91836895147955,0,1,100,112.06397523911033,100,82.01939872380662,0,1,100,102.29668669460216,100,94.86756070433985,0,1,100,102.99437820298259,100,93.99154710542774,0,1,100,116.4504919193397,100,96.67006572464678,0,0,100,105.1400292753984,100,96.55586502682742,1,1,100,107.61357501682778,100,93.4530113067586,1,1,100,112.59126849089925,100,93.93932969488198,1,1,100,101.73330855155153,100,98.74301261483491,0,1,100,93.47358380859903,100,92.61484711313773,1,1,100,110.34470261035038,100,92.22494568594455,1,1,100,103.88732977819949,100,91.35407212320774,0,1,100,100.73542344650038,100,91.78130826136174,1,1,100,93.74974968547575,100,87.39829091426564,0,1,100,107.39154083276831,100,93.82930534421538,0,1,100,97.33221533028858,100,84.81623473518763,1,1,100,100.0228589797274,100,92.47107347089343,1,1,100,93.14609852480287,100,98.57878869922477,1,1,100,101.71803609275402,100,94.97840739003892,0,1,100,115.95166639710696,100,93.5823681683795,1,1,100,101.10774575200958,100,95.04623679295266,1,1,100,94.92851712611633,100,83.55124043067671,1,1,100,109.47379631564351,100,89.50635328167688,0,1,100,102.97046389250406,100,89.06705911132853,1,1,100,103.83463435970454,100,95.74486688865471,1,1,100,107.58520097954495,100,92.52937014885184,0,1,100,109.13976156004138,100,87.15324925721114,1,1,100,112.05913427985806,100,91.69106823029608,0,1,100,104.06251063449815,100,90.4561243293703,0,1,100,108.68654554374027,100,93.06906630560414,0,1,100,118.55596035925639,100,97.3954252694911,1,0,100,98.852511363946,100,95.2562049869501,0,1,100,104.81826868707081,100,86.91927340591174,1,1,100,111.28109039590346,100,93.20099508179437,0,1
624,1,0,0,0,1,0,0,1,-0.26318281129321625,-0.10188564313470212,0.0,100,104.8235768256969,100,97.38597988940346,0,0,100,103.05579506457543,100,97.41229706481163,0,0,100,107.96891116849605,100,92.1688500470053,0,0,100,102.88151877668672,100,91.43657792699254,0,1,100,115.27856552871657,100,91.61398483091362,0,0,100,98.86338716430129,100,98.87329017638005,0,1,100,111.53537724094022,100,89.22517510682857,0,0,100,107.41240827642899,100,90.01523148953582,1,0,100,101.45580521483295,100,94.80692219871683,0,1,100,107.22150078590471,100,97.40731848472078,1,0,100,91.69811954452501,100,88.63098025360924,0,1,100,103.56613433598014,100,95.26909169110422,0,0,100,107.91845058297085,100,90.6680657585252,0,0,100,98.85057004808246,100,96.35300654801458,0,1,100,103.91080363985539,100,87.07200858650768,1,1,100,106.97277640199323,100,92.92785985346185,1,0,100,109.24799681257251,100,98.77821537955373,0,0,100,104.90061516378323,100,97.38725918117487,1,0,100,104.72075844965033,100,88.48916458600215,1,0,100,97.22825203644103,100,91.73803618393174,1,1,100,102.13829339800603,100,97.698344173315,1,0,100,113.24165512005641,100,93.77069317793772,1,0,100,105.13106361473612,100,94.09211573102792,1,0,100,104.83616819938308,100,90.98504232649941,0,0,100,103.03407569926652,100,97.93654621954207,0,0,100,96.80981994805171,100,92.29751130192139,0,1,100,109.88734719898744,100,87.96537224843284,1,0,100,105.87695756348616,100,91.8716321652347,0,0,100,102.55848285930215,100,82.55228670301706,0,1,100,99.6188962578213,100,94.30447006196778,0,1,100,106.89654744680466,100,95.68751942462484,1,0,100,101.32427882329765,100,96.49771992721924,1,1,100,107.5873419065828,100,92.84997023890683,1,0,100,112.95585518222873,100,88.34833224368455,1,0,100,96.17808822506623,100,92.42627684293942,0,1,100,101.30485703599223,100,90.94345387690367,0,1,100,98.83643094688327,100,98.35705057494879,0,1,100,103.43671505944434,100,90.39411134930648,0,1,100,102.97443978674093,100,98.71772791829896,0,0,100,101.52073252555252,100,89.68303840301273,0,1
625,1,0,0,0,1,0,0,1,-0.2056031397468483,-0.20295227935663926,0.0,100,102.79331771097792,100,94.58881887178084,1,1,100,101.37769582978713,100,90.33779780998071,0,1,100,109.48780164854603,100,93.3289482391742,1,0,100,103.57274110080613,100,93.27144354880859,0,1,100,109.41275173397933,100,89.99856294927893,1,1,100,104.64591205397626,100,83.04503106526755,1,1,100,96.47957769254462,100,88.74350110872024,0,1,100,99.62339870201706,100,87.0860399049956,1,1,100,99.88975352150017,100,100.3554312613488,1,0,100,96.20130908632841,100,92.5079598831318,0,1,100,109.12076717311886,100,93.48802499111314,1,0,100,105.27451484533836,100,87.13469724740487,1,1,100,108.68806194320716,100,96.84593437722995,0,0,100,105.51749072567281,100,93.2108275462863,0,1,100,105.22067670766832,100,94.96772465012296,0,0,100,103.93815060057636,100,94.96744005011412,1,1,100,104.84688096648262,100,101.0288541282373,1,0,100,94.8387712160672,100,91.35238770237645,0,1,100,102.01766800807944,100,92.85111837461838,0,1,100,95.73438754023493,100,80.76196066768479,1,1,100,107.19066849206611,100,92.96679037733975,1,0,100,111.08441181481912,100,89.97835769195127,0,0,100,106.36751136772975,100,93.1962398548845,0,1,100,109.23686741730391,100,99.94028100016456,0,0,100,109.80486080176003,100,96.32311383820327,1,0,100,115.9803955896288,100,96.04770790427206,1,0,100,104.72756414882764,100,95.1134094571895,0,1,100,103.03682653243418,100,83.35056893393813,1,1,100,111.33400523138644,100,93.0544682767621,1,0,100,110.38050408475141,100,95.539133129958,1,0,100,100.76852810666512,100,92.68161772442696,0,1,100,107.28524399335804,100,88.02513173791269,1,1,100,111.14249863099948,100,96.89472756110038,1,0,100,107.9612569645902,100,94.08581627875148,1,0,100,102.63279463375203,100,83.75216622246158,1,1,100,101.91143365983571,100,90.91660549261148,0,1,100,104.48879067668523,100,96.63875164911055,1,0,100,107.52241641312301,100,99.18624907914288,1,0,100,113.00312967809724,100,92.00620534559506,0,0,100,108.41752844014137,100,87.3818993932815,1,1
626,1,0,0,0,1,0,0,1,-0.01282888855411074,-0.1709971421066374,0.0,100,108.82057765297715,100,95.61836224264356,0,1,100,108.38509345062764,100,94.68029365735968,1,1,100,112.55776158786522,100,89.42172104463599,0,1,100,90.42449262032665,100,93.68570226851706,0,1,100,103.39759561469073,100,89.45413669252106,0,1,100,107.96254531471257,100,95.65764983227125,1,1,100,103.90743393918724,100,88.83723282974017,0,1,100,102.25029117106905,100,82.57145393838742,0,1,100,102.40814472034151,100,96.82108572371348,0,1,100,99.0048861794802,100,92.5841298769111,1,1,100,110.05170437688841,100,94.62944817227194,1,1,100,103.25271806123745,100,87.9571297487768,1,1,100,93.95383835057893,100,89.33373300796768,1,1,100,109.56678537224711,100,95.00421259809741,0,1,100,103.9608671565248,100,92.92914527839663,0,1,100,108.99691326956898,100,95.11763901715864,1,1,100,101.23045801661661,100,87.67315635305333,0,1,100,114.92500309766983,100,87.81179654658578,0,1,100,96.08693539889106,100,91.41139760499232,0,1,100,99.56290789106487,100,92.44914339148914,1,1,100,104.15161301193821,100,94.71431298663788,1,1,100,98.06874021929103,100,88.86954442583385,1,1,100,99.0638629712572,100,90.05531486852111,1,1,100,107.55558061432241,100,95.0415619430833,0,1,100,105.16283997458437,100,86.28403490203969,1,1,100,102.38834060606439,100,94.34364539812351,0,1,100,105.4748505048363,100,87.19328378811336,0,1,100,111.923272612827,100,89.37503671710019,0,1,100,107.84440134361031,100,94.88291015966345,0,1,100,109.65978283746948,100,91.50346368908502,0,1,100,109.07429408671415,100,93.04417416360228,1,1,100,98.97340488423512,100,91.79469144985585,1,1,100,102.49793295688231,100,94.60336635707198,1,1,100,107.15089367034427,100,90.91827544368887,0,1,100,106.94037482471124,100,95.28891789460566,0,1,100,108.01265913628448,100,90.31705366770089,0,1,100,105.25906479283971,100,91.95142736378372,1,1,100,112.54327230863036,100,93.27246950057501,1,1,100,104.66864777937437,100,97.86679203646601,1,1,100,111.14842616418044,100,95.6580319212501,1,1
627,1,0,0,0,1,0,0,1,-0.13590766719280056,-0.022484525781549303,0.0,100,104.57279313954801,100,91.04789717460643,0,0,100,101.63657748830705,100,89.93601307764806,0,1,100,101.346066427925,100,87.94754686197383,1,1,100,107.05992965193228,100,94.45076872046359,1,0,100,102.53849873223517,100,97.88718719271697,1,0,100,109.1268906284984,100,96.17986763717538,0,0,100,105.18203572757358,100,88.49200458821377,1,0,100,102.51635462241744,100,92.0591489968669,0,0,100,101.34416322954822,100,95.79244919530396,0,0,100,96.49847544249893,100,88.32918022536755,0,1,100,90.79062584438935,100,93.44835238327875,1,1,100,111.68676327889195,100,87.10127448901288,1,0,100,104.92147544846956,100,91.30884344711788,1,0,100,104.52314466834194,100,98.58297616281997,1,0,100,93.78245111958641,100,89.99012995418256,1,1,100,105.09126291255905,100,90.36224732192044,0,0,100,108.13875537999905,100,86.55556558329076,0,0,100,112.84373980518814,100,95.89106779453546,0,0,100,103.79938689059736,100,86.51433705874072,0,0,100,112.2846504408085,100,96.98311610300071,0,0,100,89.56943874639833,100,84.68393423646528,0,1,100,105.57575371596914,100,98.52199318898408,1,0,100,111.84780398355468,100,90.33506083530929,0,0,100,109.52104611186411,100,85.66516037995808,1,0,100,101.5850459049459,100,91.08382354516625,1,0,100,101.68047441077839,100,91.60583931023965,1,0,100,105.03626634096396,100,88.37606667648629,0,0,100,98.99392471375144,100,91.07900563641392,1,1,100,101.74470480863903,100,85.85789730558957,0,1,100,107.65849955732654,100,98.83974741467927,0,0,100,109.98889157918578,100,88.25326875533355,0,0,100,95.83200246489683,100,92.63346492692435,0,1,100,97.04724981058244,100,94.41814121496807,1,1,100,98.42109269927914,100,92.84649663405351,1,1,100,106.69988149161327,100,91.61925407159411,0,0,100,105.35472759919519,100,90.87497665640623,0,0,100,96.02295340241878,100,95.65780474703384,0,1,100,103.85806200286221,100,88.49547855698205,1,0,100,111.9673106091793,100,90.79584248181105,0,0,100,104.52208793403415,100,91.34364025497739,1,0
628,1,0,0,0,1,0,0,1,-0.021122673665804295,-0.09157983119884855,0.0,100,114.00444333059689,100,92.50340320119838,0,1,100,114.82805789095383,100,89.68312039108439,0,1,100,102.35667598124299,100,82.3721517806149,1,1,100,110.46296897443314,100,94.33263899363111,0,1,100,101.88707361885487,100,91.3292196942897,0,1,100,94.22051753779066,100,94.49778293700149,1,1,100,99.31151317858894,100,84.4202751420136,0,1,100,99.11443116669149,100,91.34510478252275,1,1,100,106.00932033625485,100,97.15930980377095,0,1,100,95.91506277482428,100,88.77911297286602,1,1,100,111.82668882590309,100,95.9720778717411,1,1,100,104.65942263644222,100,89.93739069566398,1,1,100,105.6360769656024,100,91.24258767029518,0,1,100,103.05628445929574,100,87.9470006034914,0,1,100,96.33835077237634,100,86.43106693950794,0,1,100,94.13962740785817,100,89.69531071927976,0,1,100,105.69456120178876,100,91.980662314945,1,1,100,105.97673575174974,100,89.99741780343994,0,1,100,101.81520938002976,100,84.0676016878739,0,1,100,105.18106331443944,100,92.32492741237769,0,1,100,99.93924752570994,100,88.01864699320129,1,1,100,105.39053941305971,100,88.77539689682979,0,1,100,121.58037241483174,100,89.45264471795466,1,1,100,102.04102912308082,100,84.83927243773846,0,1,100,96.46765074719833,100,95.58261352151145,0,1,100,103.49263131852916,100,91.23637010592914,0,1,100,108.11821928465787,100,91.73705048539404,1,1,100,113.02548422261839,100,92.55497983647487,0,1,100,109.66213401733019,100,94.6019053876921,0,1,100,109.15115561602713,100,95.58392147746294,1,1,100,95.02810686484061,100,98.64343017214276,1,1,100,109.68583565089959,100,98.04828191881153,0,0,100,100.13542642240523,100,92.00851046457507,1,1,100,99.68645546489368,100,93.62915850102335,0,1,100,109.28189283824037,100,88.9757060417578,1,1,100,103.40538607437641,100,91.79056304626012,1,1,100,110.92845483653771,100,89.2218889093692,1,1,100,103.06912744687511,100,96.44972325971135,0,1,100,96.3775608560483,100,93.84742167728626,0,1,100,97.33977176684546,100,92.32843809255372,0,1
629,1,0,0,0,1,0,0,1,-0.1209306872480962,-0.10236308019822166,0.0,100,105.59015602587432,100,96.06069719319223,1,0,100,111.30778268249286,100,95.08601860874214,1,0,100,106.2086383292319,100,90.18085274141472,0,1,100,102.27928128845488,100,88.28957821056362,0,1,100,109.87613611747206,100,85.82236796974425,1,1,100,89.56524138376993,100,98.46711341753344,1,1,100,96.68214063931364,100,95.87737902935119,0,1,100,109.66162752505194,100,93.09863814144265,0,0,100,100.34189373989754,100,94.82786101163093,1,1,100,108.9594337211625,100,89.90546282787092,1,0,100,101.75419690824857,100,88.69306486219756,0,1,100,107.30590493874,100,89.3525722024584,1,1,100,107.69520047105813,100,92.31984961512813,0,0,100,109.99414305850293,100,90.47011740729029,0,0,100,109.53717997892204,100,85.7977000159558,0,1,100,106.05825602337254,100,88.59712638472125,1,1,100,104.21753186510361,100,87.74487858311392,0,1,100,100.58006954495923,100,95.93911737401721,1,1,100,108.59505958729443,100,86.75683390539213,1,1,100,108.32838678485955,100,92.200262216264,0,0,100,118.47824747642727,100,95.65506645142413,1,0,100,106.28854084458709,100,95.69263604191896,0,0,100,100.42917147635448,100,95.49974576630215,1,1,100,102.7157200598418,100,97.06910234381172,1,0,100,106.15876160479498,100,95.99924715576557,0,0,100,98.1735637924695,100,95.00882002611647,0,1,100,108.76627534453253,100,99.74412804628632,0,0,100,110.60993370675345,100,98.38703781298625,0,0,100,105.65653875013231,100,92.59637781199967,1,1,100,100.78321518196718,100,90.07054164083839,0,1,100,103.97740630932324,100,95.00914320112686,0,1,100,109.50891382919968,100,88.27521959445716,1,1,100,102.17584271817448,100,95.11898701463461,1,1,100,109.35331553708448,100,95.53960680636844,1,0,100,107.25047132943111,100,98.28720641837532,0,0,100,109.58091705272464,100,94.95611500578161,0,0,100,102.56877512579,100,92.71901703920209,0,1,100,110.65769918673219,100,83.64305074395602,1,1,100,104.51884989872241,100,92.33633131490458,0,1,100,104.06505199463517,100,97.09719430512997,1,0
630,1,0,0,0,1,0,0,1,-0.24337095795287145,-0.04378200376713819,0.0,100,91.90609979769535,100,99.30022954977049,1,1,100,104.74460227474424,100,91.83470492528895,1,0,100,110.70743580850849,100,95.13612247010472,1,0,100,111.74051531676442,100,88.11621226232235,1,0,100,98.84252355479124,100,92.22711235157699,1,1,100,104.3322154017985,100,86.89699327253786,1,0,100,103.70081837236012,100,94.31533017003973,1,0,100,99.20740846851746,100,89.7379848988629,0,1,100,107.53148921437372,100,87.38159494019095,1,0,100,101.42671272843764,100,101.0891463633888,1,0,100,101.68312061486652,100,94.20161622715312,0,0,100,95.256821434095,100,90.93925283592267,1,1,100,96.97096375848356,100,93.72356586418556,0,1,100,104.35067342844239,100,91.99205641708927,0,0,100,113.07361191670425,100,91.08699978124399,0,0,100,108.04328355699306,100,91.70434538736627,0,0,100,104.15368305748581,100,99.96401578504424,0,0,100,104.34743969297384,100,87.69586574548119,1,0,100,98.44369517636045,100,84.63756621016744,0,1,100,100.88367681494817,100,92.69800687794265,0,1,100,112.31303207928151,100,94.46242331930391,0,0,100,104.06767107371955,100,103.37039877318745,1,0,100,111.2519051284549,100,88.41633035303171,1,0,100,108.84842735961817,100,88.13105379960662,0,0,100,105.02785570550186,100,94.14650426582578,0,0,100,102.79616605089552,100,91.01579547092618,0,0,100,93.0326589547274,100,86.48568448427181,0,1,100,97.40601848470348,100,88.13515401385051,1,1,100,99.50812183357704,100,85.10245758375665,0,1,100,103.53194490097377,100,92.85343288756991,0,0,100,110.06109158953268,100,90.21196010752067,1,0,100,103.02392303562476,100,101.6130794951328,0,0,100,113.90872083577453,100,95.57500582075554,1,0,100,114.69660144603483,100,89.5329147674821,0,0,100,96.35012517417698,100,87.67616696167681,0,1,100,110.4437389779954,100,86.70033453339863,1,0,100,93.45452465471492,100,87.92483547161886,0,1,100,89.02016750678979,100,96.50950420124194,0,1,100,101.32066306293517,100,90.90939034738291,1,1,100,100.15073446593102,100,96.18125709381434,1,1
631,1,0,0,0,1,0,0,1,-0.12156480378665824,0.0031285996486761364,0.0,100,104.40959855523886,100,88.28220521394742,1,0,100,102.01925006503295,100,89.70976316598907,0,0,100,105.07359708156439,100,90.97417859131589,0,0,100,100.65936124095116,100,94.51323105647901,1,0,100,97.5840414279879,100,88.23936577902899,0,1,100,99.01891253001772,100,92.86708882679609,0,1,100,106.51201181033092,100,91.807429812797,1,0,100,107.87058599429545,100,92.89828813900827,1,0,100,107.13479300096031,100,94.25105834917288,1,0,100,99.41733484264091,100,90.11132361825928,0,1,100,98.96775743947524,100,91.48325991635537,0,1,100,96.86491033688517,100,89.46259367776923,1,1,100,103.37790232320144,100,93.28798291782965,1,0,100,103.66354579539535,100,97.58771744545513,1,0,100,103.64928273821245,100,88.46937402329029,1,0,100,105.82732593671638,100,98.14854386302918,0,0,100,106.57493092222079,100,90.92998715600676,1,0,100,103.21765803170244,100,93.71946055948733,0,0,100,105.58524074836178,100,86.57068991365514,0,0,100,110.16473194608028,100,97.568019952558,1,0,100,100.32390665393976,100,100.1305801012179,1,0,100,108.38914787590576,100,90.18174094418228,1,0,100,111.09443211550965,100,92.47474046430366,0,0,100,108.07580281889008,100,93.24762947728195,0,0,100,98.37895249250087,100,86.97963271224387,1,1,100,108.24170713367756,100,86.45017545821626,1,0,100,111.87234106007529,100,89.57718180587442,1,0,100,108.54595978264783,100,98.43593730023623,0,0,100,112.4464898110678,100,88.77688203716413,0,0,100,110.46598518950081,100,90.33271986246305,0,0,100,108.85226199764224,100,87.76032652964231,1,0,100,104.61750572636707,100,93.4899250414869,1,0,100,106.48068512502095,100,85.08875151250861,0,0,100,108.99183666308558,100,91.18445414111035,0,0,100,106.0214722404286,100,98.33117309590217,0,0,100,103.64649136468704,100,92.47302844819508,0,0,100,87.49035133956801,100,86.3166293222668,1,1,100,94.85679088442546,100,82.15904391335546,1,1,100,108.98590135829605,100,97.7199081268828,0,0,100,109.56416625138978,100,90.73786413604394,0,0
632,1,0,0,0,1,0,0,1,-0.10772944435471972,-0.18807777333652037,0.0,100,104.74871667180277,100,94.24056670328413,1,1,100,104.17109955037473,100,92.6760714012692,1,1,100,105.39869403865244,100,91.53592299279688,0,1,100,98.57598064553929,100,89.6856790542518,1,1,100,101.59228191709474,100,87.5938222265913,0,1,100,100.74726924835778,100,83.02478339814077,1,1,100,104.85426459788891,100,91.8060792711591,1,1,100,100.85359291978993,100,87.83370439233511,0,1,100,106.88643561608376,100,92.26092769772288,1,1,100,101.67865873045312,100,83.6212321681308,0,1,100,102.90404013913815,100,99.4097978879582,0,0,100,92.67148229841675,100,89.90689797797036,1,1,100,118.87250142205026,100,90.06462371236825,0,0,100,105.70463553703189,100,87.83858772576784,1,1,100,98.80692594579324,100,95.01852924483055,1,1,100,97.57765854319184,100,95.49064871520301,1,1,100,107.67365781377545,100,90.38902901719243,1,1,100,104.13863123100467,100,91.98360167347847,1,1,100,108.12201075865354,100,97.68525455189693,1,0,100,100.69163615062992,100,92.93575043830405,1,1,100,106.50239738393236,100,92.53384341913346,0,1,100,107.3609295411096,100,93.66262010935424,1,1,100,110.37157686136074,100,89.13872570988534,0,1,100,100.01608690022624,100,90.21400656921286,1,1,100,105.37125141089554,100,93.3508133259905,1,1,100,104.91580309788638,100,90.18184589373493,0,1,100,109.36961314591916,100,87.7510951823395,0,1,100,102.1237623501084,100,85.4285465411789,0,1,100,100.72584299399499,100,91.71690688234493,0,1,100,103.02955168468769,100,89.669409957498,0,1,100,97.29694324795896,100,93.10786154964423,0,1,100,91.61021229476765,100,96.14316753608009,1,1,100,107.79766614639531,100,90.78155400754085,1,1,100,105.81493953599406,100,92.59449851443603,1,1,100,107.23411880240037,100,102.59475026901421,1,0,100,97.3233182776303,100,93.98971650441163,1,1,100,105.42871995797545,100,92.92323289533374,0,1,100,105.03867107092151,100,93.60186837320668,1,1,100,115.97149900559737,100,93.39490744080305,1,0,100,102.9966382231754,100,91.45046541998991,1,1
633,1,0,0,0,1,0,0,1,-0.18271283576120978,-0.06776943294906636,0.0,100,101.46817268697069,100,87.39720781317509,1,1,100,107.29119117384843,100,93.90003234765472,1,0,100,95.67848927202735,100,87.56284506962045,0,1,100,111.1895398159232,100,99.38484530927735,0,0,100,103.19639467871905,100,90.5789853248562,0,1,100,105.98344743779428,100,95.59646656509221,0,0,100,107.33703909943537,100,90.18713468313673,0,0,100,111.46918037731496,100,94.20089474055736,0,0,100,102.94283069682774,100,92.13156008579246,0,0,100,91.37162360407075,100,92.5269310423578,1,1,100,111.44712721256612,100,89.49813482199184,0,0,100,96.60302977779345,100,97.7165673605439,1,1,100,95.77904743506602,100,97.65575665347907,0,1,100,111.6737841504727,100,87.60661625925474,1,0,100,99.54775634200773,100,92.73918892470843,1,1,100,97.62152668258013,100,85.74421044743107,0,1,100,108.67268010910219,100,95.56570028522187,0,0,100,108.08053348292779,100,93.29841501324236,0,0,100,94.55305584019351,100,94.56989946930551,0,1,100,100.9362840699275,100,97.04444050143324,0,1,100,108.88234382317009,100,99.03563145516748,1,0,100,103.1021862219794,100,82.85843533199554,1,1,100,105.23484523488001,100,93.45283880200138,1,0,100,105.27678674370546,100,86.33322107458392,1,0,100,96.6806393389739,100,93.52370436690883,1,1,100,105.08719521108893,100,85.10820572631548,0,1,100,100.07253660555,100,90.31536711395654,0,1,100,112.57316219384887,100,93.56325474776463,0,0,100,109.6111406120391,100,88.78287563201737,1,0,100,113.46296074212621,100,90.87323448527657,1,0,100,109.6731126932145,100,92.88006646582762,0,0,100,104.92300098024394,100,97.53106383442992,0,0,100,103.09330363838899,100,90.33158420955493,0,1,100,103.85677018198916,100,86.71430723017676,0,1,100,107.34537643291415,100,89.62211788192197,0,0,100,106.1767405045207,100,90.83879847116278,1,0,100,100.5973573781445,100,95.17261746073892,1,1,100,105.42583597476133,100,86.71835626715557,0,0,100,89.72622920578763,100,95.20209463755658,1,1,100,98.41457992544882,100,94.96073290247762,0,1
634,1,0,0,0,1,0,0,1,-0.2623684873621476,-0.0471070843315111,0.0,100,100.82289633576683,100,95.58599868486088,0,0,100,107.08198648865479,100,86.09071955712378,0,0,100,107.14799694525814,100,94.20850915718763,1,0,100,101.71113825920122,100,85.01456993880957,1,1,100,99.07149193495795,100,93.00010482659242,1,1,100,113.6562997030232,100,89.9624727312927,1,0,100,100.7081788188431,100,99.79031259231763,0,0,100,101.79663495018346,100,94.35647006320697,1,0,100,104.01273407540991,100,86.5236705663625,0,0,100,118.83250624378933,100,96.12110975394654,1,0,100,101.59074604492278,100,95.17051405363998,1,0,100,96.97589314056492,100,90.1468943671419,1,1,100,109.49324635150644,100,88.15441070608017,0,0,100,93.3683685286366,100,89.68880202601059,0,1,100,102.5759919468375,100,82.6283225552365,1,1,100,109.73572362052752,100,89.20236024887288,1,0,100,104.16952393746811,100,92.89698542768633,0,0,100,101.98770539313098,100,90.10010710273558,0,0,100,108.52561793156926,100,92.76609155001891,1,0,100,102.74406058210579,100,90.4399666636273,1,0,100,105.29747469672773,100,92.8751406816801,0,0,100,114.53235825642459,100,94.97099956647469,1,0,100,102.48700183702601,100,82.74191846807886,1,1,100,106.94745332727749,100,94.2782034555211,1,0,100,101.13990372281502,100,90.84258976417263,0,1,100,98.17407378208905,100,94.68329527085622,1,1,100,109.88281885773156,100,83.13042813614625,0,0,100,102.41901726813558,100,101.14216387498747,0,0,100,107.85169848675608,100,102.95556265868734,0,0,100,108.78793618817309,100,91.41575315750961,0,0,100,104.04288400025112,100,92.29579093020416,0,0,100,99.21474242071481,100,93.29682344000362,1,1,100,114.50619562449128,100,93.60217517806755,1,0,100,101.66662215388469,100,95.35733511003663,0,0,100,100.72651594617616,100,91.58537616524862,0,1,100,113.19422266455743,100,97.15418404584716,0,0,100,108.52533868782778,100,85.80815688414684,1,0,100,103.93203158672183,100,99.82647329549789,1,0,100,104.0211754333419,100,90.47567900317082,1,0,100,100.2740635779914,100,90.81837398334669,1,1
